uid,u_cat_01,u_cat_02,u_cat_03,u_cat_04,u_cat_05,u_cat_06,u_cat_07,u_cat_08
u038968,29,2,5,1,2,3,0,1
u038969,22,1,4,22,2,3,2,2
u038970,22,2,5,0,0,3,0,1
u038971,20,2,5,0,0,3,1,1
u038972,27,2,3,22,2,3,2,1
u038973,21,2,5,29,4,3,0,2
u038974,34,1,1,26,3,3,2,1
u038975,21,2,5,21,1,3,2,2
u038976,29,2,4,4,6,3,0,1
u038977,29,2,5,27,6,3,0,2
u038978,3,2,5,9,1,3,0,2
u038979,21,1,4,27,1,3,1,2
u038980,29,1,3,26,0,3,4,1
u038981,27,1,4,16,2,3,5,1
u038982,48,1,2,5,2,3,0,2
u038983,13,2,3,31,2,3,0,2
u038984,59,1,3,1,4,3,2,2
u038985,6,2,5,19,6,3,0,2
u038986,29,1,2,12,4,3,2,2
u038987,48,1,5,9,2,3,0,2
u038988,56,1,2,11,4,3,4,1
u038989,58,1,1,16,3,3,4,1
u038990,48,1,2,9,1,3,1,2
u038991,38,2,3,4,6,3,2,2
u038992,56,2,3,30,1,3,3,1
u038993,29,1,4,30,2,3,3,1
u038994,29,1,2,21,6,1,2,2
u038995,21,1,3,2,0,3,0,1
u038996,59,1,2,26,2,3,0,1
u038997,27,1,4,0,0,3,0,1
u038998,31,1,2,22,1,3,2,2
u038999,21,2,3,0,0,3,0,2
u039000,48,1,1,0,0,3,0,2
u039001,22,2,5,0,0,3,2,1
u039002,34,1,6,2,0,3,4,1
u039003,34,1,2,0,0,3,2,2
u039004,48,2,5,29,4,3,0,2
u039005,18,1,6,0,0,3,4,1
u039006,31,2,3,0,0,2,4,2
u039007,25,2,3,5,1,3,1,1
u039008,8,2,1,5,3,3,1,2
u039009,18,2,5,9,6,3,2,2
u039010,54,2,6,31,1,3,0,1
u039011,9,2,1,16,2,3,1,2
u039012,34,2,5,31,2,3,0,1
u039013,21,1,4,31,1,3,4,1
u039014,38,2,2,0,0,3,2,1
u039015,13,1,4,17,4,3,0,1
u039016,10,1,3,12,3,3,0,2
u039017,17,1,2,22,3,3,2,1
u039018,22,1,2,31,1,3,4,2
u039019,21,2,4,31,2,3,0,1
u039020,34,2,2,7,6,3,2,1
u039021,22,2,5,0,0,3,2,2
u039022,59,1,2,16,6,3,0,1
u039023,53,1,3,13,4,3,0,1
u039024,29,2,5,20,4,3,4,1
u039025,59,2,3,1,2,3,0,1
u039026,29,2,2,31,2,3,0,2
u039027,54,1,2,0,0,3,0,1
u039028,56,2,5,14,4,3,4,2
u039029,38,2,2,20,2,3,2,2
u039030,56,1,6,14,4,3,4,1
u039031,3,2,2,16,6,3,0,1
u039032,29,1,6,2,0,3,0,1
u039033,21,1,1,29,6,3,2,2
u039034,56,2,4,31,2,3,2,1
u039035,21,2,5,31,3,3,0,2
u039036,56,2,5,5,2,1,2,1
u039037,53,2,4,0,0,3,0,2
u039038,52,2,4,9,2,3,0,1
u039039,46,2,5,19,6,3,0,1
u039040,38,1,6,0,0,3,4,2
u039041,29,2,5,0,0,3,4,2
u039042,22,1,2,19,2,3,0,1
u039043,48,2,5,29,1,3,3,1
u039044,3,2,1,30,6,3,3,1
u039045,22,1,5,31,1,3,2,1
u039046,22,2,5,4,4,3,0,1
u039047,34,2,3,13,1,3,2,2
u039048,21,1,4,31,1,3,0,2
u039049,29,1,3,19,4,3,2,1
u039050,14,2,5,21,1,1,4,2
u039051,22,1,5,30,6,3,4,1
u039052,52,2,3,0,0,3,1,2
u039053,38,2,5,29,4,3,0,2
u039054,21,1,6,28,6,3,0,2
u039055,29,1,2,30,2,3,0,1
u039056,6,2,5,29,4,3,0,2
u039057,27,2,5,16,2,3,0,2
u039058,38,2,5,0,0,3,2,1
u039059,48,2,2,0,0,3,0,2
u039060,38,1,2,30,1,3,2,2
u039061,25,1,1,15,5,3,0,1
u039062,22,2,5,9,6,3,0,1
u039063,18,2,2,0,0,3,0,1
u039064,34,2,5,9,1,3,0,1
u039065,41,1,4,12,3,3,2,1
u039066,38,2,5,29,4,3,0,1
u039067,29,2,5,28,6,3,2,2
u039068,17,2,1,4,1,3,0,2
u039069,38,1,2,1,2,3,2,2
u039070,20,2,3,24,4,3,1,1
u039071,38,2,3,28,6,3,4,1
u039072,56,1,3,0,0,3,2,1
u039073,52,2,5,20,1,3,0,2
u039074,38,2,2,16,6,3,0,2
u039075,34,2,3,28,6,3,4,2
u039076,59,1,3,0,0,3,4,2
u039077,48,2,3,30,2,3,0,2
u039078,21,2,2,24,2,3,2,2
u039079,59,1,4,0,0,3,2,1
u039080,18,2,5,16,2,3,1,1
u039081,34,1,4,0,0,3,2,1
u039082,48,2,5,31,4,3,4,1
u039083,48,2,2,0,0,3,0,2
u039084,14,2,5,31,1,3,0,1
u039085,52,2,5,7,1,3,0,1
u039086,38,2,3,13,1,3,3,2
u039087,6,2,5,0,0,3,0,1
u039088,56,1,2,2,0,3,3,1
u039089,29,2,5,9,6,3,2,2
u039090,48,2,5,30,6,3,2,2
u039091,27,2,5,1,2,3,1,2
u039092,48,2,5,5,1,3,1,1
u039093,38,2,4,0,0,3,0,1
u039094,59,2,5,0,0,3,0,2
u039095,11,2,5,0,0,3,0,1
u039096,3,2,5,30,2,3,0,1
u039097,34,2,3,0,0,3,2,2
u039098,52,1,4,26,0,3,1,1
u039099,59,2,5,9,6,3,0,1
u039100,56,2,5,21,1,3,1,1
u039101,56,2,2,9,2,3,2,2
u039102,18,2,4,0,0,3,2,2
u039103,48,2,5,10,5,3,0,1
u039104,29,2,2,22,2,3,2,2
u039105,27,2,5,30,6,3,0,1
u039106,31,2,5,7,1,3,0,1
u039107,59,2,5,12,3,3,4,2
u039108,35,2,5,26,3,3,0,1
u039109,34,1,2,26,2,3,4,2
u039110,31,2,3,27,6,2,4,2
u039111,35,2,5,30,2,3,0,1
u039112,29,2,3,2,3,3,4,1
u039113,48,1,1,21,1,3,4,2
u039114,52,2,5,31,1,3,0,1
u039115,6,2,3,22,2,3,1,2
u039116,18,1,3,31,1,3,0,2
u039117,34,1,3,12,2,3,0,2
u039118,56,1,4,31,1,1,4,2
u039119,64,2,5,0,0,3,0,2
u039120,21,1,2,16,2,3,2,2
u039121,34,2,5,12,4,3,4,1
u039122,11,2,4,31,1,3,0,1
u039123,21,2,5,20,1,3,2,2
u039124,34,2,5,12,4,3,4,2
u039125,21,1,6,31,2,3,1,1
u039126,38,1,4,31,2,3,2,1
u039127,21,2,5,0,0,3,0,1
u039128,11,2,2,22,3,3,0,1
u039129,38,2,5,0,0,3,4,1
u039130,27,2,3,27,4,3,0,2
u039131,59,1,4,4,1,3,0,1
u039132,59,2,5,9,2,3,0,2
u039133,21,1,2,0,0,3,0,1
u039134,27,2,5,2,0,3,0,1
u039135,8,2,1,0,0,3,1,2
u039136,21,2,5,12,2,3,0,1
u039137,29,2,5,12,2,3,4,2
u039138,27,1,4,30,2,3,0,1
u039139,3,2,2,5,1,3,2,1
u039140,22,2,5,5,1,3,0,2
u039141,29,2,2,30,1,3,0,1
u039142,27,2,5,0,0,3,0,1
u039143,18,2,5,0,0,3,0,2
u039144,29,2,5,16,6,3,0,2
u039145,59,2,5,7,1,3,4,2
u039146,56,1,3,12,1,3,4,2
u039147,34,2,3,31,1,3,0,2
u039148,22,2,4,30,2,3,4,2
u039149,38,2,5,5,1,3,0,1
u039150,3,2,5,16,2,3,1,2
u039151,38,1,4,26,1,3,4,1
u039152,21,2,5,23,1,3,0,1
u039153,22,2,5,31,2,3,2,1
u039154,34,1,4,17,4,3,2,2
u039155,59,2,5,31,1,3,0,1
u039156,34,1,3,9,6,3,2,2
u039157,21,2,5,20,1,3,2,2
u039158,56,2,5,12,1,3,0,2
u039159,46,2,5,31,2,3,4,1
u039160,3,2,5,29,4,3,0,1
u039161,34,1,4,21,1,3,1,1
u039162,20,2,2,0,0,3,0,2
u039163,34,2,5,0,0,3,0,2
u039164,22,2,5,5,4,3,0,2
u039165,41,2,5,4,6,3,0,1
u039166,56,1,2,12,4,3,2,1
u039167,38,2,3,19,6,3,0,1
u039168,59,2,5,30,1,3,0,1
u039169,56,2,2,16,6,3,4,2
u039170,56,2,5,9,6,3,4,1
u039171,13,2,5,0,0,3,0,2
u039172,17,2,2,21,6,3,0,2
u039173,21,1,1,2,3,3,2,1
u039174,29,2,5,13,1,3,2,2
u039175,22,2,5,1,1,3,0,1
u039176,52,2,5,9,6,3,0,2
u039177,25,2,2,24,4,3,1,2
u039178,52,1,2,30,2,3,0,2
u039179,35,2,2,26,3,3,0,2
u039180,29,2,5,20,4,3,0,2
u039181,56,1,4,0,0,3,4,2
u039182,29,2,2,12,4,3,0,2
u039183,29,2,3,16,2,1,2,2
u039184,34,2,5,0,0,3,0,1
u039185,34,1,3,23,4,3,1,2
u039186,34,2,5,0,0,3,0,2
u039187,29,1,3,17,4,3,2,1
u039188,10,2,5,19,1,3,0,1
u039189,27,2,5,16,6,3,1,2
u039190,17,1,5,31,2,3,2,2
u039191,29,2,2,16,6,3,2,1
u039192,21,2,5,31,6,3,0,1
u039193,29,2,2,0,0,3,0,1
u039194,34,1,3,1,1,3,1,1
u039195,27,1,5,0,0,3,1,1
u039196,52,2,2,4,1,3,0,2
u039197,59,2,5,0,0,3,4,1
u039198,64,2,5,31,1,3,0,1
u039199,38,2,2,23,1,3,3,2
u039200,48,1,2,26,1,3,1,1
u039201,48,1,6,10,5,3,4,2
u039202,54,2,3,22,2,3,0,2
u039203,22,2,3,9,1,3,0,2
u039204,8,2,5,4,1,3,1,1
u039205,40,2,5,24,4,3,1,1
u039206,18,2,5,11,2,3,0,2
u039207,31,1,3,0,0,3,2,1
u039208,3,1,2,0,0,3,0,1
u039209,38,2,5,0,0,3,1,1
u039210,38,2,5,26,1,3,0,1
u039211,6,2,5,22,3,3,0,1
u039212,13,2,5,26,3,3,0,1
u039213,34,2,5,0,0,1,0,2
u039214,27,1,4,17,4,3,0,2
u039215,3,2,3,19,4,3,0,1
u039216,3,2,5,12,1,3,4,1
u039217,38,1,4,9,1,3,2,1
u039218,38,2,3,31,1,3,0,2
u039219,27,2,5,26,1,3,0,1
u039220,59,2,5,19,2,3,0,1
u039221,56,2,2,11,4,3,2,1
u039222,31,2,5,12,4,3,4,2
u039223,59,2,3,12,4,3,4,2
u039224,52,1,2,26,2,3,1,1
u039225,29,2,5,26,1,3,0,1
u039226,3,2,5,0,0,3,4,1
u039227,56,2,5,0,0,3,0,2
u039228,22,2,3,26,1,3,1,1
u039229,48,2,5,22,3,3,0,1
u039230,6,1,2,0,0,3,4,1
u039231,13,1,5,29,4,3,0,1
u039232,29,1,3,9,3,3,4,1
u039233,59,1,2,16,2,3,1,2
u039234,11,1,3,29,1,3,0,2
u039235,34,1,3,31,2,3,0,2
u039236,56,2,5,5,2,3,4,1
u039237,21,2,4,29,4,3,0,2
u039238,56,1,3,5,1,3,4,2
u039239,29,2,5,1,1,1,1,2
u039240,22,2,5,4,4,3,0,2
u039241,29,2,5,4,4,3,0,2
u039242,59,1,4,9,6,3,4,2
u039243,52,2,5,0,0,3,0,1
u039244,21,2,5,31,1,3,0,2
u039245,21,1,3,13,1,3,2,1
u039246,29,1,6,0,0,3,2,1
u039247,18,1,2,24,4,1,0,1
u039248,13,1,4,0,0,3,1,2
u039249,34,2,5,31,1,3,0,1
u039250,27,1,4,30,6,3,1,2
u039251,38,2,3,27,4,3,2,1
u039252,53,2,2,29,6,3,0,1
u039253,10,2,5,0,0,3,0,2
u039254,34,2,5,0,0,3,1,2
u039255,56,2,5,5,1,3,4,2
u039256,27,2,5,0,0,3,0,2
u039257,27,2,4,16,6,3,0,2
u039258,34,1,4,14,4,3,3,2
u039259,21,2,3,5,2,3,2,2
u039260,53,1,2,0,0,3,0,2
u039261,20,2,5,0,0,3,0,2
u039262,18,2,5,0,0,1,0,1
u039263,48,2,5,0,0,3,0,1
u039264,59,1,2,16,6,3,1,2
u039265,38,2,5,9,6,3,0,1
u039266,22,2,5,26,2,3,0,2
u039267,17,2,2,26,2,3,0,2
u039268,48,2,4,7,4,3,1,2
u039269,21,2,5,9,6,3,0,2
u039270,31,1,2,26,3,3,1,2
u039271,52,1,3,0,0,3,2,1
u039272,47,2,5,28,6,2,4,1
u039273,27,2,5,12,1,3,0,2
u039274,59,2,5,0,0,3,4,1
u039275,58,1,4,1,2,3,2,2
u039276,22,2,2,5,1,3,1,1
u039277,17,1,2,0,0,3,4,1
u039278,48,2,5,31,2,3,0,2
u039279,35,1,2,1,3,3,4,1
u039280,38,1,4,28,6,3,0,1
u039281,56,2,5,0,0,3,0,2
u039282,53,2,5,0,0,3,0,2
u039283,17,1,1,0,0,3,2,1
u039284,48,1,2,1,2,3,1,2
u039285,59,2,5,1,1,3,4,1
u039286,18,2,5,29,1,3,0,1
u039287,35,2,2,26,2,3,2,1
u039288,34,2,4,22,3,3,0,1
u039289,59,2,5,24,4,3,2,1
u039290,48,2,5,19,1,3,4,1
u039291,8,2,2,16,3,3,1,2
u039292,29,2,5,12,2,3,0,1
u039293,17,1,3,0,0,3,0,1
u039294,3,2,5,22,2,3,0,2
u039295,59,1,3,19,4,1,1,2
u039296,27,2,5,0,0,3,0,1
u039297,54,1,5,0,0,3,0,2
u039298,29,2,5,0,0,3,4,2
u039299,29,2,5,0,0,3,2,2
u039300,56,2,3,31,2,1,0,2
u039301,48,1,2,16,2,3,2,2
u039302,56,2,5,30,6,3,2,1
u039303,22,2,5,0,0,3,0,1
u039304,34,2,5,21,6,3,4,1
u039305,59,2,4,19,4,3,2,2
u039306,27,2,5,26,2,3,0,1
u039307,35,1,5,16,6,3,0,1
u039308,34,2,3,31,1,3,0,2
u039309,59,1,3,26,1,3,0,1
u039310,38,2,3,29,6,3,4,2
u039311,29,2,5,5,1,3,0,2
u039312,48,1,1,0,0,3,5,1
u039313,38,1,6,16,6,3,2,1
u039314,53,2,3,0,0,3,0,1
u039315,27,2,4,1,2,3,0,2
u039316,29,2,5,31,2,3,2,2
u039317,31,2,4,11,2,3,2,2
u039318,38,2,5,12,3,3,4,1
u039319,52,2,4,28,1,3,0,2
u039320,29,1,2,23,4,3,4,2
u039321,27,1,4,1,4,3,4,1
u039322,34,2,5,1,1,3,2,2
u039323,3,1,3,0,0,3,4,1
u039324,59,2,5,0,0,3,0,2
u039325,59,1,1,9,2,3,1,2
u039326,9,1,1,16,3,3,1,1
u039327,21,2,2,12,1,3,0,1
u039328,34,2,5,0,0,3,0,2
u039329,55,2,6,31,5,3,1,2
u039330,22,1,4,16,6,3,2,2
u039331,38,1,3,26,3,3,2,2
u039332,38,1,2,31,3,3,0,1
u039333,27,1,3,13,2,3,4,1
u039334,21,1,3,16,6,3,1,2
u039335,61,2,5,30,2,3,1,1
u039336,56,2,4,26,3,3,0,2
u039337,34,2,2,2,0,3,4,2
u039338,18,2,5,31,2,3,4,2
u039339,56,2,5,0,0,3,4,2
u039340,38,2,3,5,1,3,0,1
u039341,59,2,5,9,6,3,0,1
u039342,3,2,5,31,1,3,0,2
u039343,27,1,4,0,0,3,2,2
u039344,10,2,6,14,2,3,0,2
u039345,56,2,4,16,2,3,1,1
u039346,18,1,2,27,1,3,2,2
u039347,27,2,3,30,6,3,4,2
u039348,54,2,3,0,0,3,0,1
u039349,38,2,5,9,6,3,2,1
u039350,33,1,3,26,2,3,1,1
u039351,59,1,2,0,0,3,4,1
u039352,21,1,2,31,1,3,1,1
u039353,38,2,2,9,6,3,4,1
u039354,13,2,5,9,1,3,0,1
u039355,27,2,5,12,4,3,0,1
u039356,27,1,4,0,0,3,0,2
u039357,41,2,5,4,4,3,0,1
u039358,20,1,1,26,0,2,0,1
u039359,29,2,3,1,1,3,1,2
u039360,6,2,2,21,2,3,1,2
u039361,34,2,3,0,0,3,2,2
u039362,38,1,3,19,6,3,4,2
u039363,10,2,3,0,0,3,0,2
u039364,31,2,3,31,5,2,2,1
u039365,13,2,2,16,2,3,0,1
u039366,18,1,4,0,0,3,1,2
u039367,48,1,4,12,4,3,0,1
u039368,31,2,5,31,2,3,0,1
u039369,27,2,4,16,6,3,3,2
u039370,59,2,1,9,1,3,0,2
u039371,27,2,5,4,6,3,4,2
u039372,56,2,5,0,0,3,4,2
u039373,34,2,5,0,0,3,0,1
u039374,38,1,6,30,1,3,4,2
u039375,56,1,4,12,1,3,2,1
u039376,13,1,1,0,0,3,4,2
u039377,29,1,4,16,2,3,2,2
u039378,29,1,2,1,2,3,2,2
u039379,27,2,5,28,6,3,0,2
u039380,34,2,2,1,3,3,3,2
u039381,59,2,4,5,1,3,4,2
u039382,18,2,5,28,3,3,4,2
u039383,21,1,6,0,0,3,0,1
u039384,48,2,5,31,2,3,0,1
u039385,22,2,3,0,0,3,2,1
u039386,29,2,3,13,1,3,0,2
u039387,29,2,3,9,1,3,2,2
u039388,21,2,5,16,6,3,0,2
u039389,52,2,5,0,0,3,0,1
u039390,38,2,2,22,2,3,0,1
u039391,38,1,2,0,0,3,4,1
u039392,65,1,1,15,5,3,0,2
u039393,3,2,3,1,1,3,0,2
u039394,13,1,6,31,2,3,4,1
u039395,14,2,5,19,4,1,0,2
u039396,34,2,5,12,1,3,0,2
u039397,6,2,5,30,1,3,0,1
u039398,34,2,5,21,2,3,0,2
u039399,29,2,2,12,1,3,0,2
u039400,10,2,5,0,0,3,0,1
u039401,56,2,4,31,2,3,0,2
u039402,22,2,3,16,2,3,0,1
u039403,56,2,5,31,1,3,0,2
u039404,59,2,2,0,0,3,2,1
u039405,31,2,3,12,2,3,4,2
u039406,20,1,3,19,4,3,4,2
u039407,54,2,5,26,1,3,0,1
u039408,48,2,5,31,2,3,0,2
u039409,18,2,5,0,0,3,4,1
u039410,22,1,3,0,0,3,4,1
u039411,10,2,2,9,6,3,0,1
u039412,25,2,2,29,6,3,0,2
u039413,35,2,5,22,2,3,0,1
u039414,56,2,5,2,0,3,4,2
u039415,34,2,4,23,1,2,4,2
u039416,56,2,3,0,0,3,2,1
u039417,29,1,2,13,3,3,4,2
u039418,48,2,5,0,0,3,0,1
u039419,35,2,5,23,1,3,0,2
u039420,22,2,5,19,4,3,0,1
u039421,38,2,3,9,2,3,2,1
u039422,52,2,5,0,0,3,0,2
u039423,64,2,5,31,2,3,0,1
u039424,21,1,2,20,2,3,4,2
u039425,64,2,4,0,0,3,0,2
u039426,18,1,4,11,2,3,1,1
u039427,35,2,3,9,6,3,0,1
u039428,14,2,5,7,1,3,1,1
u039429,38,2,3,9,2,3,0,2
u039430,56,2,5,31,2,3,0,1
u039431,11,2,6,0,0,3,0,1
u039432,38,1,3,31,2,3,1,1
u039433,56,2,5,16,6,3,4,1
u039434,48,1,5,22,2,3,4,2
u039435,59,2,3,5,2,3,0,1
u039436,21,2,5,12,1,3,0,1
u039437,29,1,2,22,2,3,0,1
u039438,10,2,2,26,3,3,0,2
u039439,46,2,5,21,1,1,2,2
u039440,38,1,3,1,2,3,1,1
u039441,4,2,2,12,4,3,1,1
u039442,21,2,5,22,1,3,0,1
u039443,34,1,1,16,6,3,4,2
u039444,48,2,4,30,1,3,0,2
u039445,27,1,3,0,0,3,2,2
u039446,34,2,3,30,2,3,4,2
u039447,59,2,3,23,1,3,0,1
u039448,29,2,3,20,2,3,0,2
u039449,22,1,4,0,0,1,4,1
u039450,48,2,5,26,2,3,4,2
u039451,34,2,2,12,1,3,3,1
u039452,48,2,5,26,0,3,0,1
u039453,34,2,5,26,2,3,4,1
u039454,29,1,4,28,6,3,2,2
u039455,31,2,5,18,2,3,4,2
u039456,56,1,6,1,3,1,2,1
u039457,13,2,2,24,1,3,4,1
u039458,10,1,3,12,4,3,0,2
u039459,21,2,6,4,4,3,1,2
u039460,18,1,2,19,4,1,4,2
u039461,14,2,5,1,1,3,2,1
u039462,29,1,2,16,3,3,2,1
u039463,34,2,5,0,0,3,2,2
u039464,52,2,5,19,1,3,4,1
u039465,27,2,5,0,0,3,1,1
u039466,31,1,6,27,1,3,2,1
u039467,27,1,5,13,1,3,1,2
u039468,48,2,4,17,4,3,4,2
u039469,38,2,5,12,4,3,0,2
u039470,35,2,5,5,3,3,0,1
u039471,20,2,3,10,5,3,0,2
u039472,14,1,3,27,4,3,2,2
u039473,34,2,5,7,4,3,0,2
u039474,34,2,3,16,2,3,4,1
u039475,31,2,5,5,2,3,0,1
u039476,18,1,3,22,2,3,1,1
u039477,53,2,2,5,1,3,0,1
u039478,38,1,4,0,0,3,4,1
u039479,21,1,5,0,0,3,3,1
u039480,6,2,4,12,2,3,1,1
u039481,61,2,1,0,0,3,1,2
u039482,29,1,2,0,0,3,1,2
u039483,59,2,5,0,0,3,0,1
u039484,18,2,5,21,6,3,4,2
u039485,59,1,2,0,0,3,4,1
u039486,18,2,5,12,3,3,4,2
u039487,56,1,4,0,0,3,2,1
u039488,53,1,5,29,6,3,2,2
u039489,34,2,1,10,5,3,2,1
u039490,34,2,5,9,2,3,4,1
u039491,38,1,6,10,5,1,2,2
u039492,29,2,5,28,1,3,2,2
u039493,34,2,3,31,3,3,0,1
u039494,3,1,5,9,6,3,4,1
u039495,18,2,5,12,1,3,1,1
u039496,13,2,2,0,0,3,1,1
u039497,56,2,4,9,6,3,2,2
u039498,29,2,4,16,3,3,2,2
u039499,56,2,5,16,2,3,4,1
u039500,18,2,3,0,0,3,2,2
u039501,56,2,5,19,1,3,2,1
u039502,29,2,5,27,4,3,0,2
u039503,52,1,5,0,0,3,0,1
u039504,27,1,2,9,1,3,4,1
u039505,6,2,6,15,5,3,2,1
u039506,64,2,3,1,3,3,0,1
u039507,56,1,3,9,2,2,2,2
u039508,18,1,2,0,0,3,4,2
u039509,56,2,5,31,6,3,0,2
u039510,31,1,4,2,3,1,2,1
u039511,56,1,3,9,2,3,2,1
u039512,56,1,1,0,0,3,1,2
u039513,22,2,5,31,2,3,0,2
u039514,34,2,2,26,2,3,0,2
u039515,56,2,5,31,2,2,3,1
u039516,52,2,5,5,2,3,0,2
u039517,22,2,5,5,2,3,1,1
u039518,59,1,1,14,2,3,4,1
u039519,18,2,5,5,3,3,2,1
u039520,17,1,2,31,1,3,2,1
u039521,48,2,3,9,1,3,0,2
u039522,29,1,1,26,0,3,4,1
u039523,18,2,5,7,1,3,2,2
u039524,48,2,3,0,0,3,0,1
u039525,54,2,2,5,1,3,4,1
u039526,21,1,6,9,2,3,4,1
u039527,6,1,5,1,1,3,1,2
u039528,56,2,5,31,2,3,0,1
u039529,56,1,4,31,1,3,1,2
u039530,18,2,5,4,4,3,4,2
u039531,18,2,5,12,4,1,2,1
u039532,14,2,5,31,2,3,2,1
u039533,27,1,4,31,3,3,4,1
u039534,38,2,3,4,1,3,0,1
u039535,27,2,4,31,1,3,4,2
u039536,56,2,5,0,0,3,2,1
u039537,56,2,5,16,2,3,0,1
u039538,21,2,5,18,2,3,0,2
u039539,31,1,3,0,0,3,2,2
u039540,59,1,5,1,2,3,3,1
u039541,56,2,2,31,2,3,0,1
u039542,3,2,3,30,2,3,0,1
u039543,13,1,2,1,1,3,0,2
u039544,29,1,4,28,6,3,4,2
u039545,53,1,1,30,2,3,0,1
u039546,38,2,5,1,2,3,0,1
u039547,29,1,6,30,6,3,2,2
u039548,54,1,6,17,6,3,0,2
u039549,32,1,1,15,5,3,0,1
u039550,56,2,5,12,3,3,0,2
u039551,34,2,5,2,0,3,1,2
u039552,34,2,3,26,0,3,4,2
u039553,34,1,5,28,6,3,1,1
u039554,38,1,4,5,1,3,1,2
u039555,59,1,3,14,4,3,4,1
u039556,21,2,5,0,0,3,0,1
u039557,11,2,5,25,3,3,0,2
u039558,22,1,1,12,2,3,2,1
u039559,38,1,4,19,6,3,2,2
u039560,48,2,3,1,1,3,0,1
u039561,46,2,5,26,3,1,2,2
u039562,6,1,3,9,2,3,0,2
u039563,21,2,5,31,2,3,0,2
u039564,34,2,5,20,4,3,4,1
u039565,22,2,2,19,2,3,0,1
u039566,56,2,5,27,1,3,4,1
u039567,48,2,5,12,4,3,0,1
u039568,29,2,5,9,1,3,0,2
u039569,36,2,2,16,3,3,1,1
u039570,35,2,5,0,0,3,1,1
u039571,25,2,4,5,1,3,0,2
u039572,35,2,2,12,1,3,0,1
u039573,29,2,4,10,5,1,2,2
u039574,21,2,5,31,2,3,1,2
u039575,56,1,3,0,0,3,2,2
u039576,27,1,5,9,3,3,0,1
u039577,27,1,2,0,0,3,2,2
u039578,29,2,5,0,0,3,0,1
u039579,29,2,5,31,2,3,0,2
u039580,29,2,5,9,6,3,2,2
u039581,18,1,3,7,1,3,4,2
u039582,34,1,2,9,2,3,0,1
u039583,38,2,5,1,2,3,0,1
u039584,27,2,5,11,4,3,0,1
u039585,34,2,5,16,2,3,4,2
u039586,18,2,5,16,6,3,0,1
u039587,27,1,2,16,2,3,1,2
u039588,48,2,3,7,4,3,1,2
u039589,27,2,4,12,4,3,2,2
u039590,29,1,2,0,0,1,2,1
u039591,34,1,2,30,1,2,4,1
u039592,58,2,1,16,6,3,0,2
u039593,56,2,5,31,2,3,1,2
u039594,52,2,3,22,2,3,1,2
u039595,29,2,5,22,2,3,2,1
u039596,13,1,3,26,2,3,2,1
u039597,17,2,3,4,4,3,0,2
u039598,48,1,3,9,3,3,0,1
u039599,38,2,5,4,6,3,2,2
u039600,56,2,3,26,2,3,2,2
u039601,56,1,4,16,2,3,4,1
u039602,20,2,2,0,0,3,0,2
u039603,53,2,2,0,0,3,4,1
u039604,18,2,6,9,1,3,2,1
u039605,11,2,5,0,0,3,0,2
u039606,18,2,3,21,2,1,1,1
u039607,34,1,3,0,0,3,1,1
u039608,27,2,3,11,2,3,0,1
u039609,22,2,2,19,6,3,2,2
u039610,13,2,5,5,4,3,0,2
u039611,21,1,4,31,3,3,2,1
u039612,18,2,3,20,4,3,4,1
u039613,38,2,3,0,0,3,2,2
u039614,29,2,2,0,0,3,0,1
u039615,22,2,2,12,4,3,2,2
u039616,3,2,2,15,5,3,4,1
u039617,1,2,5,30,2,2,4,2
u039618,52,1,5,26,2,1,0,2
u039619,38,1,3,9,1,3,2,2
u039620,27,2,4,16,6,3,2,2
u039621,22,1,2,16,6,3,0,1
u039622,64,1,5,13,1,3,0,1
u039623,38,2,2,17,6,3,2,1
u039624,34,2,5,11,2,3,0,1
u039625,31,2,3,0,0,3,4,1
u039626,48,1,6,30,6,3,1,2
u039627,18,1,2,21,2,3,2,2
u039628,27,2,5,5,1,3,0,1
u039629,64,2,5,31,2,3,0,1
u039630,29,2,5,29,4,3,0,1
u039631,38,2,5,30,2,3,0,1
u039632,56,1,4,29,1,3,2,1
u039633,55,1,1,15,5,3,0,1
u039634,38,2,2,21,6,3,0,2
u039635,34,1,3,16,6,1,0,1
u039636,34,1,2,31,2,3,0,2
u039637,11,2,5,0,0,3,0,1
u039638,13,2,5,31,3,3,0,2
u039639,38,1,5,0,0,3,0,2
u039640,52,1,6,22,2,3,0,2
u039641,29,1,2,0,0,3,0,1
u039642,11,2,5,19,1,3,0,1
u039643,34,2,5,9,2,3,1,2
u039644,53,2,4,12,3,3,2,1
u039645,21,2,5,2,0,3,0,2
u039646,3,2,5,9,3,3,0,1
u039647,38,1,3,31,1,3,4,2
u039648,52,2,5,19,4,3,0,1
u039649,18,2,3,28,1,3,4,2
u039650,49,1,2,16,6,2,2,2
u039651,18,2,5,28,6,3,2,2
u039652,29,2,5,9,2,1,0,2
u039653,13,2,5,9,2,3,0,1
u039654,29,1,6,22,2,3,2,1
u039655,29,2,5,31,2,3,2,2
u039656,21,1,3,20,1,3,3,2
u039657,21,1,2,0,0,3,4,2
u039658,56,2,3,1,2,3,4,1
u039659,29,2,5,31,2,3,0,2
u039660,22,1,3,17,4,3,2,2
u039661,14,1,3,1,2,3,1,1
u039662,22,2,2,0,0,3,2,1
u039663,22,2,5,31,2,3,0,1
u039664,21,2,3,5,2,3,2,1
